ID,Path,Title,StoryURL,Author,AuthorURL,Series,SeriesURL,Category,Genre,Characters,Relationships,Language,LanguageID,Status,Published,Updated,Rating,Warnings,Chapters,Words,Publisher,Summary
12553080,/archiveofourown/LunaIssabella/12553080_Pestañas.epub,Pestañas,https://archiveofourown.org/works/12553080,LunaIssabella,https://archiveofourown.org/users/LunaIssabella/pseuds/LunaIssabella,FicToberES2017 [29],https://archiveofourown.org/series/843690,"Frozen (2013), Frozen (Disney Movies)","#FicToberES, #FicToberES2017, Alternate Universe - Modern Setting, Dead Dove: Do Not Eat, Drabble, F/F, Fluff, Implied/Referenced Incest, Pseudo-Incest","Anna (Disney), Elsa (Disney)","Anna/Elsa (Disney), Elsana",Español,es,Completed,2017-11-01,2017-11-01,General Audiences,No Archive Warnings Apply,1,253,archiveofourown.org,[...] Momentos así en verdad aprecia que Elsa no sea su hermana de sangre [...]
6288643,/archiveofourown/LunarWolfe/6288643_DuskintoDarkness.epub,Dusk into Darkness,https://archiveofourown.org/works/6288643,LunarWolfe,https://archiveofourown.org/users/LunarWolfe/pseuds/LunarWolfe,Elements of Arendelle [1],https://archiveofourown.org/series/433816,Frozen (2013),"F/F, dark!AU","Anna (Frozen), Elsa (Frozen), Hans (Frozen), Olaf (Frozen)",Anna/Elsa (Frozen),English,en,In-Progress,2016-03-29,2016-03-19,Mature,Creator Chose Not To Use Archive Warnings,1,4461,archiveofourown.org,"Anna is the sole heir to the throne of Arendelle, much the the dismay of the King's advisers. Wanting to prove her worth she goes to investigate a string of disappearances in North Mountain. What she finds is more than she is ready for. But maybe good things can come from tragedy. Maybe. Elsanna endgame. Slowburn. Approximate monthly update (sorry I procrastinate and write slow)"
27818935,/archiveofourown/Lunastic/27818935_SkjultiSnøen.epub,Skjult i Snøen,https://archiveofourown.org/works/27818935,Lunastic,https://archiveofourown.org/users/Lunastic/pseuds/Lunastic,,,Frozen (Disney Movies),"Accidental Incest, Adventure, Alternate Universe, Alternate Universe - Canon Divergence, Blood and Gore, Elsa Has Ice Powers (Disney), F/F, Heavy inspiration from Forest of Shadows, Heavy inspiration from a few frozen books tbh, Mystical Creatures, Other Additional Tags to Be Added, Slow Burn","Anna (Disney), Elsa (Disney), Gale (Disney: Frozen), Kristoff (Disney), Sven (Disney: Frozen)","Anna & Elsa (Disney), Anna/Elsa (Disney)",English,en,In-Progress,2020-12-10,2021-01-02,Mature,Graphic Depictions Of Violence,7,20777,archiveofourown.org,"What if Arendelle had fallen in a war? What if Anna and Elsa were separated and went very different ways? But then, what if they found one another again as strangers? Arendelle is an isolated and divided kingdom. After a horrific and sudden attack years ago, it left the scattered Arendelians without a monarch and with many mysteries that they fear to seek answers to.Anna is a hero that is searching for a purpose. Elsa is a hyldre that is searching for a name. Their paths cross and now they must reunite Arendelle, all whilst dancing around each other and making sure that they hold onto their end of the deal. Though nothing is as it seems. The enchanted forest is growing uncontrollably over the kingdom, the spirits are angry, the various communities of huldrefólk are behaving strangely, and now the red beast that started it all is creeping back into Arendelle’s borders."
2777720,/archiveofourown/lunavalentine/2777720_ElsannaOneShots.epub,Elsanna One-Shots,http://archiveofourown.org/works/2777720,lunavalentine,http://archiveofourown.org/users/lunavalentine/pseuds/lunavalentine,,,Frozen (2013),"Alternate Universe - Modern Setting, Emotional Hurt/Comfort, F/F, Femslash, Heartache, Heartbreak, Heartbreaking, Non-Canon Relationship, Non-Canonical Character Death, Pain","Anna (Frozen), Elsa (Frozen)","Anna & Elsa (Frozen), Anna/Elsa (Frozen)",English,en,In-Progress,2014-12-15,2014-12-19,Not Rated,Major Character Death,2,3594,archiveofourown.org,"A compiled work of one-shots based on or inspired by songs.Constructive criticism is encouraged and welcomed, I always love feedback.Also, if you've any song you'd like to see adapted, drop it in the comments!"
2820569,/archiveofourown/lunavalentine/2820569_ElsannaWeek.epub,Elsanna Week,http://archiveofourown.org/works/2820569,lunavalentine,http://archiveofourown.org/users/lunavalentine/pseuds/lunavalentine,,,Frozen (2013),"Bisexual Female Character, Christmas Fluff, Elsanna Week, F/F, Lesbian Elsa, Mistletoe","Anna (Frozen), Elsa (Frozen), Kristoff (Frozen)","Anna & Elsa (Frozen), Anna/Elsa (Frozen)",English,en,In-Progress,2014-12-21,2014-12-21,General Audiences,Creator Chose Not To Use Archive Warnings,1,1011,archiveofourown.org,Happy Holidays!December 21-27Day 1: MistletoeDay 2: Deck the HallsDay 3: Secret SantaDay 4: No PeekingDay 5: ChristmastimeDay 6: CarolingDay 7: New Years Kiss
3851749,/archiveofourown/lunavalentine/3851749_ElsannaWeekApril26thMay2nd2015.epub,"Elsanna Week (April 26th - May 2nd, 2015)",http://archiveofourown.org/works/3851749,lunavalentine,http://archiveofourown.org/users/lunavalentine/pseuds/lunavalentine,,,Frozen (2013),"Alternate Universe, Alternate Universe - Coffee Shops & Cafés, Alternate Universe - The Notebook (2004) Fusion, Assassin's Creed IV: Black Flag, F/F, Multiple Crossovers","Anna (Frozen), Elsa (Frozen), Hans (Frozen), Hercules, Kristoff (Frozen), Megara, Sven (Frozen)","Anna & Elsa (Frozen), Anna/Elsa (Frozen), Elsa/Hans (Frozen)",English,en,In-Progress,2015-04-30,2015-04-30,Not Rated,Creator Chose Not To Use Archive Warnings,3,5151,archiveofourown.org,Day 1: Pirate AUDay 2: Coffee Shop AUDay 3: Classic Romantic Movie AUDay 4: Marvel/DC Universe AUDay 5: Roadtrip AUDay 6: Sci-FI AUDay 7: Your Favourite AU
3308405,/archiveofourown/lunavalentine/3308405_HighForThis.epub,High For This,http://archiveofourown.org/works/3308405,lunavalentine,http://archiveofourown.org/users/lunavalentine/pseuds/lunavalentine,,,Frozen (2013),"Alternate Universe - Modern Setting, Elsanna Week, F/F","Anna (Frozen), Elsa (Frozen), Eugene Fitzherbert | Flynn Rider, Prince Eric (The Little Mermaid), Rapunzel (Tangled)","Anna & Elsa (Frozen), Anna/Elsa (Frozen)",English,en,Completed,2015-02-07,2015-02-07,Explicit,No Archive Warnings Apply,1,1805,archiveofourown.org,"It's Elsa's 21st birthday, and she's about to be treated to a surprise she'll never forget."
22205239,/archiveofourown/luvyle/22205239_buttonightyoureastrangersomesilhouette.epub,but tonight you're a stranger (some silhouette),https://archiveofourown.org/works/22205239,luvyle,https://archiveofourown.org/users/luvyle/pseuds/luvyle,,,Frozen (Disney Movies),"Alternate Universe - Canon Divergence, Sibling Incest, Slow Burn, some light role reversal","Agnarr (Disney), Anna (Disney), Elsa (Disney), Hans (Disney), Iduna (Disney), Kai (Disney: Frozen), Runeard (Disney)",Anna/Elsa (Disney),English,en,In-Progress,2020-01-11,2023-12-19,Not Rated,Creator Chose Not To Use Archive Warnings,13,16314,archiveofourown.org,The kingdom of Arendelle is preparing to welcome her new sovereign.Queen Anna the Firstor King Runeard escapes death in the forest and changes occur consequently. The sisters are separated because of Elsa powers but their treatments will be different because of the king's hatred for magic.
1220029,/archiveofourown/Lvl2DragonTamer/1220029_Anditgoes.epub,And it goes,https://archiveofourown.org/works/1220029,Lvl2DragonTamer,https://archiveofourown.org/users/Lvl2DragonTamer/pseuds/Lvl2DragonTamer,,,Frozen (2013),"F/F, Fluff, Oneshot, Smut","Anna (Frozen), Elsa (Frozen)",Anna/Elsa (Frozen),English,en,Completed,2014-02-22,2014-02-22,Explicit,No Archive Warnings Apply,1,2232,archiveofourown.org,"Her entire body shakes, taut, high wire, and Elsa feels a spike of terror, not being able to keep her own hands steady, her powers— Oneshot, Elsanna."
54990568,/archiveofourown/lycan13/54990568_ForeverinYourService.epub,Forever in Your Service,https://archiveofourown.org/works/54990568,lycan13,https://archiveofourown.org/users/lycan13/pseuds/lycan13,In The Service Of The Queen [1],https://archiveofourown.org/series/4074835,Frozen (Disney Movies),"Dragon Riders, F/F, Human Olaf (Disney), Knight Anna (Disney), Noble Kristoff, ice dragons","Anna (Disney), Elsa (Disney), Kristoff (Disney), Olaf (Disney), Original Characters","Anna/Elsa (Disney), Kristoff/Original Character, Olaf/Original Character, Original Character/Original Character",English,en,Completed,2024-04-05,2024-04-05,Mature,Creator Chose Not To Use Archive Warnings,11,56926,archiveofourown.org,A series of oneshots taking place after In The Service Of The Queen.
28667004,/archiveofourown/lycan13/28667004_LoveinLincoln.epub,Love in Lincoln,https://archiveofourown.org/works/28667004,lycan13,https://archiveofourown.org/users/lycan13/pseuds/lycan13,,,"Beauty and the Beast (1991), Brave (2012), Frozen (Disney Movies), Hercules (1997), Mulan (1998), Sleeping Beauty (1959), Tangled (2010), Tarzan (1999)","Acting, Break ups and make ups, Characters Watching Disney Movies, Drama & Romance, F/F, F/M, Sister/Sister Incest","Adam (Disney), Anna (Disney), Ariel (Disney), Belle (Disney), Briar Rose, Elsa (Disney), Esmeralda, Eugene Fitzherbert | Flynn Rider, Fa Mulan | Hua Mulan (Disney), Fa Ping (Disney), Gerda (Disney: Frozen), Hercules (Disney), Jane Porter (Disney), Kristoff, Megara (Disney), Rapunzel (Disney), Tarzan (Disney)","Adam/Belle (Disney), Anna/Elsa (Disney), Briar Rose/Jane Porter, Eugene Fitzherbert | Flynn Rider/Rapunzel, Hercules/Megara (Disney), Merida & Briar Rose",English,en,Completed,2021-01-10,2021-01-29,Explicit,No Archive Warnings Apply,34,57531,archiveofourown.org,"Anna is in love with her older sister Elsa but is too scared to tell her. The two are going to Lincoln University in England and make friends along the way. After an accidental kiss feelings come out. Will Elsa accept, and if she does, what will their new friends think?"
44195887,/archiveofourown/Lynxcat/44195887_冰洋脈動.epub,冰洋脈動,https://archiveofourown.org/works/44195887,Lynxcat,https://archiveofourown.org/users/Lynxcat/pseuds/Lynxcat,,,Frozen (Disney Movies),"Arctic, F/F, Global Warming, Modern Era, Past Character Death","Anna (Disney), Elsa (Disney), Kristoff (Disney)",Anna/Elsa (Disney),中文-普通话 國語,zh,Completed,2023-01-11,2023-01-11,Mature,Creator Chose Not To Use Archive Warnings,1,21005,archiveofourown.org,2040年，科學家預計北極海上的最後一塊海冰，將在這一年融化。2032年，一位專長研究冰雪的科學家，在北極海上發現了一座未曾紀錄的永凍冰層小島...
41753514,/archiveofourown/Lynxcat/41753514_GodEater.epub,God Eater,https://archiveofourown.org/works/41753514,Lynxcat,https://archiveofourown.org/users/Lynxcat/pseuds/Lynxcat,,,Frozen (Disney Movies),"Anna and Elsa are Siblings (Disney), F/F, Fluff and Smut, Good Friend Kristoff (Disney)","Anna (Disney), Elsa (Disney), Hans (Disney), Honeymaren (Disney), Kristoff (Disney), Olaf (Disney)",Anna/Elsa (Disney),中文-普通话 國語,zh,In-Progress,2022-09-17,2023-01-11,Mature,Creator Chose Not To Use Archive Warnings,20,186284,archiveofourown.org,Elsanna 同人，非文科生，文采不佳，不定时更新 芬里爾——神話中吞噬北歐眾神之父奧丁的巨狼，為什麼盯上艾莎？陷入恐懼的艾莎需要安娜的幫忙⋯原本是從6月開始在lofter連載，但最近越來越搞不懂他的屏蔽機制，所以我把文章轉到這裡，之後會同步更新第一次寫同人，請多多指教
24148330,/archiveofourown/MJHolyokewholeyolk/24148330_TheColdNeverBotheredMeAnyway.epub,The Cold Never Bothered Me Anyway,https://archiveofourown.org/works/24148330,M J Holyoke (wholeyolk),https://archiveofourown.org/users/wholeyolk/pseuds/M%20J%20Holyoke,,,Frozen (Disney Movies),"100 Word Flash - Drabble Flash Exchange Again!, Drabble, F/F, Fingerfucking, Plot What Plot/Porn Without Plot, Sharing a Bed, Sibling Incest, thigh riding","Anna (Disney), Elsa (Disney)",Anna/Elsa (Disney),English,en,Completed,2020-05-17,2020-05-17,Explicit,No Archive Warnings Apply,1,100,archiveofourown.org,They’d shared a bed often when they were little. Now they share a bed once more.
26402683,/archiveofourown/Mad_Dream/26402683_EmptyMirrors.epub,Empty Mirrors,https://archiveofourown.org/works/26402683,Mad_Dream,https://archiveofourown.org/users/Mad_Dream/pseuds/Mad_Dream,,,Frozen (Disney Movies),"Alternate Universe - Canon Divergence, Andy/Anders, Angst, Dark, Dark Elsa (Disney), Elsa/Elias, Fantasy, Frozen genderbend, Gen, Genderbending, Hans/Hanne, Horror, Hurt/Comfort, Incest, M/M, Magic, Male Anna (Disney), Male Elsa (Disney), Minor Anna/Kristoff (Disney), Once Upon a Time (TV) References, Possessive Behavior, Romance, War","Anna (Disney), Elsa (Disney), Hans (Disney), Hans's Brothers (Disney), Kristoff (Disney), Snow Queen | Ingrid | Sarah Fisher","Andy/Elias, Anna/Elsa (Disney), Anna/Kristoff (Disney)",English,en,In-Progress,2020-09-11,2021-02-08,Mature,"Graphic Depictions Of Violence, Rape/Non-Con",24,85434,archiveofourown.org,"""You can't forget me Andy."" He hissed, caressing the bruises littering the other's cheek. His cold lips ghosted over Andy's, breathing, ""You can never forget your real brother."" Andy (Anna) had long accepted his role as the spare heir. Nothing he did could compare to the decorated war hero that was his king and brother, Elias (Elsa). Despite the distance that wars and royal dignitaries have put between them, the two brothers continue to fumble their way to each other's sides. But when a deadly, ancient clan threatens the very balance of their kingdom, Andy seeks help from the unlikeliest of allies to help his brother save their kingdom. Even from a familiar face he long thought was buried. Genderbend Elsa, Anna, Kristoff, and Hans.I originally started this on Fanfiction.net and am carrying it over to this platform. If you do not enjoy reading about violence, non-consensual, sexual, or incestuous themes, please be mindful of your media consumption and your mental health."
1720175,/archiveofourown/Magni/1720175_omhundredeåreraltingglemt.epub,om hundrede år er alting glemt,https://archiveofourown.org/works/1720175,Magni,https://archiveofourown.org/users/Magni/pseuds/Magni,,,Frozen (2013),"Alternate Universe - Modern Setting, Alternate Universe - No Powers, F/F, No Incest","Anna (Frozen), Elsa (Frozen), Kristoff (Frozen)",Anna/Elsa (Frozen),English,en,In-Progress,2014-05-31,2014-05-31,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,2,1963,archiveofourown.org,"""It doesn't matter much what we do,"" she says. ""They won't remember in a hundred years.""""But you're making history,"" I reply, ""It'll take more than a hundred years to forget you."""
32107390,/archiveofourown/Maiatoxic/32107390_聲聲呼喚.epub,聲聲呼喚,https://archiveofourown.org/works/32107390,Maiatoxic,https://archiveofourown.org/users/Maiatoxic/pseuds/Maiatoxic,,,Frozen (Disney Movies),F/F,,Anna/Elsa (Disney),中文-普通话 國語,zh,Completed,2021-06-22,2021-06-22,General Audiences,"Creator Chose Not To Use Archive Warnings, Major Character Death, No Archive Warnings Apply",10,30095,archiveofourown.org,安娜過世後，悲傷的艾莎帶著魔法和精靈消失，隱居於阿托哈蘭。多年後，安娜又再一次降生於世。轉世後的她，受到了某個來自遙遠之地的呼喚......
23230333,/archiveofourown/Maiatoxic/23230333_Elsanna怪物TheMonster.epub,[Elsanna]怪物The Monster,https://archiveofourown.org/works/23230333,Maiatoxic,https://archiveofourown.org/users/Maiatoxic/pseuds/Maiatoxic,,,Frozen (Disney Movies),"F/F, F/M","Anna, Elsa, Witcher",,中文-普通话 國語,zh,Completed,2020-03-20,2020-03-20,Explicit,Rape/Non-Con,6,20583,archiveofourown.org,故事大意：皇室姊妹亂倫之下妹妹被詛咒成怪物，當時年少的她們被迫分開，艾莎被逐出皇室，走向毀滅之際被人收留教導魔法，兩年後，艾莎回到荒廢的城堡舊址，誓言要將親妹安娜解咒。［閱讀前注意］這篇的故事背景：獵魔士 x frozen迷妹腦洞大的創作文，有Elsanna，傑洛特x葉奈法（取巫師3翻譯）主要還是elsanna，有一些獵魔士相關的東西，會盡量不要太複雜。這一篇採用艾莎的過去與現在兩條線交叉呈現。這篇姐妹倆有點病，抱歉。
46615897,/archiveofourown/Maiatoxic/46615897_ElsannaTheBreakingNews.epub,[Elsanna]The Breaking News,https://archiveofourown.org/works/46615897,Maiatoxic,https://archiveofourown.org/users/Maiatoxic/pseuds/Maiatoxic,,,Frozen (Disney Movies),F/F,"Anna (Disney), Elsa (Disney)",Anna/Elsa (Disney),中文-普通话 國語,zh,In-Progress,2023-04-20,2023-04-20,Not Rated,Creator Chose Not To Use Archive Warnings,3,6530,archiveofourown.org,艾莎在精神療養院過得好好的，只是得偶爾忍受妄想症鄰居的騷擾，除此之外一切安好。而精神療養院每年舉辦的採葡萄活動，就是她唯一能遠離一切亂源的時候，但是今年，有一位新來的住民卻打亂了她在精神療養院的日常......[緩慢更新]
23229160,/archiveofourown/Maiatoxic/23229160_Elsanna溫泉旅行.epub,［Elsanna]溫泉旅行,https://archiveofourown.org/works/23229160,Maiatoxic,https://archiveofourown.org/users/Maiatoxic/pseuds/Maiatoxic,,,Frozen (Disney Movies),F/F,"Anna, Elsa, Kristoff, Olaf",,中文-普通话 國語,zh,Completed,2020-03-20,2020-03-20,Mature,No Archive Warnings Apply,7,23023,archiveofourown.org,接續電影第二集之後的腦補故事，艾莎成為了第五靈，而安娜則繼承艾倫戴爾女王王位，分開之後的姊妹倆更加想念彼此，安娜還給自己每個月放一天假好跟姊姊艾莎相處。就在某天休假的前一晚，艾莎提前出現在安娜的窗邊，並且對安娜提出了隔天休假，一起去魔法森林裡最神秘的溫泉療育地泡溫泉的邀約。
23255824,/archiveofourown/Maiatoxic/23255824_Elsanna向日葵.epub,［Elsanna］向日葵,https://archiveofourown.org/works/23255824,Maiatoxic,https://archiveofourown.org/users/Maiatoxic/pseuds/Maiatoxic,,,Frozen (Disney Movies),F/F,,,中文-普通话 國語,zh,In-Progress,2020-03-22,2022-05-10,Explicit,Underage,5,25599,archiveofourown.org,這裡的每一集都沒有相關，角色不屬於我，OOC算我的，謝謝。
35016202,/archiveofourown/Makroth/35016202_Thawed.epub,Thawed,https://archiveofourown.org/works/35016202,Makroth,https://archiveofourown.org/users/Makroth/pseuds/Makroth,,,Frozen (Disney Movies),"Age Difference, Anal, Anal Gaping, Analingus, Ass Expansion, Big Butt, Breast Expansion, Breast Fucking, Breastfeeding, Consensual Underage Sex, Creampie, Creampie eating, Cunnilingus, Ejaculate, Fellatio, Kissing, Lactation, Lactation Kink, Large Breasts, Lolicon, Magic, Multi, Multiple Orgasms, Not really an OC - Freeform, Orgasm, Orgasm Delay, Orgasm Denial, Vaginal, combo fucking, fluids mixing, just some man, unnamed character - Freeform","Anna (Disney), Elsa (Disney), unnamed character",Anna/Elsa/Unnamed male character,English,en,In-Progress,2021-11-08,2022-09-07,Explicit,Underage,2,9713,archiveofourown.org,Anna and Elsa meet a stranger in the woods in the middle of winter. They use a unique method to warm him up.
31344812,/archiveofourown/Malvie_Trash69/31344812_NotTooLate.epub,Not Too Late,https://archiveofourown.org/works/31344812,Malvie_Trash69,https://archiveofourown.org/users/Malvie_Trash69/pseuds/Malvie_Trash69,,,Frozen (Disney Movies),"Abuse, F/F, Implied/Referenced Child Abuse, Implied/Referenced Rape/Non-con","Anna (Disney), Elsa (Disney), Kristoff (Disney), Olaf (Disney), Sven (Disney: Frozen)",Anna/Elsa (Disney),English,en,In-Progress,2021-05-17,2021-05-17,Not Rated,"Rape/Non-Con, Underage",5,7476,archiveofourown.org,"Elsa moved out of her parents home as soon as she could. Her parents were very unsupportive of her lifestyle to the point of abuse. Anna was left alone in that environment, both of which struggling with their sexuality and who they were. They both suffered abuse, but Anna suffered the most. And Elsa is still running from her biggest problem: her love for her sister. But now Anna has nowhere left to go, and needs to stay with Elsa. Can they overcome their past, and come to terms with who they are? WARNING: Rape, Self Harm, and other very bad triggers for a lot of people. Just a heads up."
30964277,/archiveofourown/Mandajoy92/30964277_AWalkThroughAncientEgypt.epub,A Walk Through Ancient Egypt,https://archiveofourown.org/works/30964277,Mandajoy92,https://archiveofourown.org/users/Mandajoy92/pseuds/Mandajoy92,,,Frozen (Disney Movies),"Elsanna Shenanigans Discord Monthly Contest (Disney), F/F, Fluff, Sister-Sister Relationship, Sister/Sister Incest","Anna (Disney), Elsa (Disney)",Anna/Elsa (Disney),English,en,Completed,2021-04-28,2021-04-28,General Audiences,No Archive Warnings Apply,1,1227,archiveofourown.org,Anna takes Elsa around the museum wing as she practices her speech. February prompt of Ancient Worlds.
22554031,/archiveofourown/Mandajoy92/22554031_RememberDecember.epub,Remember December,https://archiveofourown.org/works/22554031,Mandajoy92,https://archiveofourown.org/users/Mandajoy92/pseuds/Mandajoy92,,,Frozen (Disney Movies),"F/F, Sister-Sister Relationship","Anna (Disney), Elsa (Disney)","Anna & Elsa (Disney), Anna/Elsa (Disney)",English,en,Completed,2020-02-04,2020-02-04,General Audiences,No Archive Warnings Apply,1,1238,archiveofourown.org,Elsa breaks up with Anna
22730755,/archiveofourown/Mandajoy92/22730755_Speechless.epub,Speechless,https://archiveofourown.org/works/22730755,Mandajoy92,https://archiveofourown.org/users/Mandajoy92/pseuds/Mandajoy92,,,Frozen (Disney Movies),"Domestic Fluff, F/F","Anna (Disney), Elsa (Disney)","Anna & Elsa (Disney), Anna/Elsa (Disney)",English,en,Completed,2020-02-15,2020-02-15,General Audiences,"Creator Chose Not To Use Archive Warnings, No Archive Warnings Apply",1,1013,archiveofourown.org,Anna and Elsa spend Valentine's Day alone
23209525,/archiveofourown/mandalay/23209525_姐攻如果她们归隐于天地苍茫.epub,【姐攻】如果她们归隐于天地苍茫,https://archiveofourown.org/works/23209525,mandalay,https://archiveofourown.org/users/mandalay/pseuds/mandalay,,,"Frozen (Disney Movies), 冰雪奇缘","F/F, 磨豆腐文","Anna (Disney), Elsa (Disney)",Elsanna,中文-普通话 國語,zh,Completed,2020-03-19,2020-03-19,Mature,Creator Chose Not To Use Archive Warnings,1,1213,archiveofourown.org,解锁gl🚗新姿势（百合文只有手也太单调了吧（。很短，希望读起来甜甜的。
